CCS DB ID;MANUFACTURER NAME (official name listed on website);MANUFACTURER PART NUMBER;MANUFACTURER PART NUMBER (Additional);SHORT DESCRIPTION;PRODUCT NAME;Sub-Brand Name;Series/Model;UPC (w/check digit);TS COMMODITY CODE;TS COMMODITY CODE DESCRIPTION_1;TS COMMODITY CODE DESCRIPTION_2;TS COMMODITY CODE DESCRIPTION_3;TS COMMODITY CODE DESCRIPTION_4;TS COMMODITY CODE DESCRIPTION_5;UNSPSC CODE;TS SCHEMA LEAF CLASS NUMBER;TS SCHEMA PARENT CLASS NAME;TS SCHEMA LEAF CLASS NAME;Attribute Name_1;Attribute Value_1;Attribute Name_2;Attribute Value_2;Attribute Name_3;Attribute Value_3;Attribute Name_4;Attribute Value_4;Attribute Name_5;Attribute Value_5;Attribute Name_6;Attribute Value_6;Attribute Name_7;Attribute Value_7;Attribute Name_8;Attribute Value_8;Attribute Name_9;Attribute Value_9;Attribute Name_10;Attribute Value_10;Attribute Name_11;Attribute Value_11;Attribute Name_12;Attribute Value_12;Attribute Name_13;Attribute Value_13;Attribute Name_14;Attribute Value_14;Attribute Name_15;Attribute Value_15;Attribute Name_16;Attribute Value_16;Attribute Name_17;Attribute Value_17;Attribute Name_18;Attribute Value_18;Attribute Name_19;Attribute Value_19;Attribute Name_20;Attribute Value_20;Attribute Name_21;Attribute Value_21;Attribute Name_22;Attribute Value_22;Attribute Name_23;Attribute Value_23;ADDITIONAL INFORMATION;LONG DESCRIPTION;FEATURES/BENEFITS;INDIVIDUAL ITEM WEIGHT;PACKAGE/SHIPPING QUANTITY;PACKAGE/SHIPPING WEIGHT;PACKAGE/SHIPPING WIDTH;PACKAGE/SHIPPING LENGTH;PACKAGE/SHIPPING HEIGHT;PACKAGE/SHIPPING VOLUME;IMAGE;MANUFACTURER CATALOG DOCUMENT;MANUFACTURER SPECIFICATION/TECHNICAL DOCUMENT;MANUFACTURER ITEM DATA DOCUMENT;MANUFACTURER INSTALLATION/OPERATOR DOCUMENT;MANUFACTURER MSDS DOCUMENT;MANUFACTURER CAD DRAWING DOCUMENT;MANUFACTURER VIDEO URL;Reference URL_1 (Manufacturer Website);TS_STATUS;TS_COMMENTS FOR CUSTOMER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234370;Milwaukee Tool;6370-20; ;"8"" x 16-1/2"", 120 VAC, 13 A, 3700 RPM, Cermet Tip, Corded, Cutting Saw";Cutting Saw; ; ;045242049523;66150;Fuses, Batteries, Signaling, Connecting, Fastening & Tools;Tools;Power Tools;Power Tool Bits, Parts, Accessories;;23231200;M1214;Power Tools and Accessories;Electric Circular Saw;Type;Corded;Blade Diameter;8 Inch;Arbor Size;5/8 Inch;Depth of Cut at 45 Deg; ;Depth of Cut at 90 Deg;2-9/16 Inch;Beveling Angle; ;Teeth Configuration;Razor Sharp;Blade Material;Cermet Tip;Speed Rating;3700 RPM;Power Rating; ;Input Supply Rating;120 Volt AC;Current Rating;13 Amp;Number of Teeth; ;Weight;13.3 Pound; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Overall Length 16-1/2 Inch; Spindle Size 5/8 Inch; Construction Grounded; Handle Type Soft Grip; Blade Position Right; Includes (1) Blade Wrench, (1) Circular Saw Blade";"Cutting Saw; Type Corded; Blade Diameter 8 Inch; Arbor Size 5/8 Inch; Depth of Cut at 90 Deg 2-9/16 Inch; Teeth Configuration Razor Sharp; Blade Material Cermet Tip; Speed Rating 3700 RPM; Input Supply Rating 120 Volt AC; Current Rating 13 Amp; Weight 13.3 Pound; Overall Length 16-1/2 Inch; Spindle Size 5/8 Inch; Construction Grounded; Handle Type Soft Grip; Blade Position Right; Includes (1) Blade Wrench, (1) Circular Saw Blade";"Dry-Cut Technology Provides Faster, Cleaner, More Affordable Metal Cutting; Durable Blade Shield with Integral Chiptank Deflects/Collects Hot Chips and Sparks; Plunge Lever for Fast, Effective Plunge Cuts; Exclusive Quick-Release Shield Latch for Fast Waste Disposal and Blade Changes; 2-9/16 Inch Cut Depth for 1-Pass Cuts Through Most Common Materials; Premium Cermet-Tipped Blades Cut Faster, Cleaner and Longer than Other Carbide-Tipped or Friction Blades";13.300 Pound; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100136/MILELT_6370-20_Image1.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100131/MILELTE02558_109.pdf; ; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100007/MILELTINST00206.pdf; ; ; ;https://www.milwaukeetool.com/power-tools/corded/6370-20;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492264;Minka Lighting, Inc.;8282-A61; ;Incandescent Outdoor Wall Lantern, Vintage Rust;Outdoor Wall Lantern;Minka-Lavery®, Sage Ridge™; ;747396079936;72124;Lighting;Lighting ;Incandescent Lighting;Incandescent Architectural & Specification Lighting;Incandescent Wall Mounted Architectural & Specification Lighting;39111503;E8693;Wall and Ceiling Light;Outdoor Wall Light;Type; ;Lamp Type;A15 Medium Base Incandescent;Lamp Wattage;(1) 60 Watt;Lamp/Ballast Voltage; ;Lamp Included;No;Ballast Type; ;Refractor/Lens Type; ;Housing Material;Aluminum;Finish;Vintage Rust;Size;8.5 Inch Width x 16 Inch Height;Approval;IDA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Extension Size 10.5; Socket Type E26 Medium Base; Canopy Size 4.63"" Width x 8"" Height; Application Wet Location";"Outdoor Wall Lantern; Lamp Type A15 Medium Base Incandescent; Lamp Wattage (1) 60 Watt; Lamp Included No; Housing Material Aluminum; Finish Vintage Rust; Size 8.5"" Width x 16"" Height; Approval IDA; Extension Size 10.5; Socket Type E26 Medium Base; Canopy Size 4.63"" Width x 8"" Height; Application Wet Location";"Dimmable; Dry Sky Complaint; Recessed Light Source; Inspiring Grill Work; Hand Applied Multi-Step Finish; Chain Hung Styles Can also be Used for Interior Foyer and Stairwell Applications; Family Accepts Most CFL Medium Base Bulbs";2.250 Pound; ;4.070 Pound;11.000 Inch;13.000 Inch;18.500 Inch; ;http://images.tradeservice.com/ProductImages/DIR100115/MINKAA_8282-A61_LRG.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100091/MINKAAE04196_105.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100090/MINKAAE05017_1.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100007/MINKAAINST00187.pdf; ; ; ;http://www.minkagroup.net/all-collections?keys=8282-A61;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658553;Minka Lighting, Inc.;8762-166; ;Incandescent Wall Lantern, Corona Bronze;Wall Mount Light Fixture;Minka-Lavery®, Merrimack™; ;747396049274;72124;Lighting;Lighting ;Incandescent Lighting;Incandescent Architectural & Specification Lighting;Incandescent Wall Mounted Architectural & Specification Lighting;39111600;E8693;Wall and Ceiling Light;Outdoor Wall Light;Type;Wall;Lamp Type;A19 Medium Base;Lamp Wattage;100 W;Lamp/Ballast Voltage; ;Lamp Included;No;Ballast Type; ;Refractor/Lens Type;Clear Hammered Glass;Housing Material;Cast Aluminum;Finish;Corona Bronze;Size;8 Inch W x 16.25 Inch H;Approval;UL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Extension Size 9.5 Inch; Wire Length 7 Inch; Canopy Size 5 Inch W x 9.5 Inch H; Number of Bulbs 1; Shade Quantity 1; Application Wet Location";"Wall Mount Light Fixture; Type Wall; Lamp Type A19 Medium Base; Lamp Wattage 100 W; Lamp Included No; Refractor/Lens Type Clear Hammered Glass; Housing Material Cast Aluminum; Finish Corona Bronze; Size 8 Inch W x 16.25 Inch H; Approval UL; Extension Size 9.5 Inch; Wire Length 7 Inch; Canopy Size 5 Inch W x 9.5 Inch H; Number of Bulbs 1; Shade Quantity 1; Application Wet Location";"Chain Hung Style Can Also Be Used for Interior Foyer or Stairwell Applications; Metal Candle Sleeves; Hand Applied Finish";5.070 Pound; ;6.670 Pound;10.000 Inch;11.250 Inch;18.250 Inch; ;http://images.tradeservice.com/ProductImages/DIR100115/MINKAA_8762-166_LRG.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100164/MINKAAE06365_78_79.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100034/MINKAAE00270_1.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100008/MINKAAINST00262.pdf; ; ; ;http://www.minkagroup.net/products/8762-166;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513567;Pentair (Erico);561150;SB80;1000/1500VAC/VDC 110/85A Standard Compact Power Block;Compact Power Block;ERIFLEX®;SB;782856790358;61320;Fuses, Batteries, Signaling, Connecting, Fastening & Tools;Fuses;Accessories - Fuseholders & Fuseblocks;Power Blocks & Distribution Blocks;;39121410;E9776;Terminal Block;Modular Terminal Block;Type;Standard;Construction Standard;IEC;Voltage Rating;1000 Volt AC/1500 Volt DC (IEC), 1000 Volt AC/DC;Current Rating;110 Amp (IEC), 85 Amp (UL);Number of Circuits; ;Block Width;0.68 Inch;Terminal Type; ;Wire Size;6 to 16 Square Millimeter (Line Side), 2.5 to 6 Square Millimeter (Load Side);Housing Material;Copper, Thermoplastic;Color;Tinned;Mounting;DIN Rail;Temperature Rating; ;Approval;UL, CE, EAC; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"RoHS Compliant; Short Circuit Current Rating 100 Kiloamp; Enclosure IP20; Size 1.65 Inch Depth x 3.3 Inch Height";"Compact Power Block; Type Standard; Construction Standard IEC; Voltage Rating 1000 Volt AC/1500 Volt DC (IEC), 1000 Volt AC/DC; Current Rating 110 Amp (IEC), 85 Amp (UL); Block Width 0.68 Inch; Wire Size 6 to 16 Square Millimeter (Line Side), 2.5 to 6 Square Millimeter (Load Side); Housing Material Copper, Thermoplastic; Color Tinned; Mounting DIN Rail; Approval UL, CE, EAC; RoHS Compliant; Short Circuit Current Rating 100 Kiloamp; Enclosure IP20; Size 1.65 Inch Depth x 3.3 Inch Height";"RoHS Compliant; Compact Power Block with High Short Circuit Current Rating; Tinned Copper or Aluminum Block Allows for Copper or Aluminum Conductor Connection; Screw Retaining Cover is Hinged and Removable; Design Allows for Visual Inspection of Conductor and Confirmation of Connection";0.100 Pound; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100121/ERICOI_561150.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100104/ERICOIE01198_14_15.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100104/ERICOIE02410_1_2.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100104/ERICOIE04891_1_2.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100008/ERICOIINST00152.pdf; ; ; ;https://www.erico.com/part.asp?part=SB80#;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249155;Philips Lighting;429084;19PAR38/F25-2700-DIM-AF-RO-6/1;19 W, 120 VAC, 80 CRI, 1200 Lumen, 50000 Hr, 2700 K, 25D, PAR38, Medium, Warm White, Dimmable, LED Lamp;LED Lamp;AirFlux; ;046677429089;71540;Lighting;Lamps;LED Lamps & Modules;LED Parabolic Reflector PAR Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type;Dimmable;Voltage Rating;120 Volt AC at 60 Hertz;Wattage;19 Watt;Current Rating;182 Milliamp;Intensity;1200 Lumen;Shape Designation;PAR38;Shape Description; ;Base Type;Medium;Base Material; ;Filament Designation; ;Glass Color;Warm White;Glass Finish; ;Length;130 Millimeter;Diameter;120 Millimeter;Color Rendering Index;80;Color Temperature in Kelvin;2700;Life in hour;50000;Beam Spread Type; ;Burning Position; ;Beam Spread Angle;25 Degree;Application; ;Approval; ;"Luminous Efficacy 63.16 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 50 Watt";"LED Lamp; Item LED Lamp; Type Dimmable; Voltage Rating 120 Volt AC at 60 Hertz; Wattage 19 Watt; Current Rating 182 Milliamp; Intensity 1200 Lumen; Shape Designation PAR38; Base Type Medium; Glass Color Warm White; Length 130 Millimeter; Diameter 120 Millimeter; Color Rendering Index 80; Color Temperature in Kelvin 2700; Life in hour 50000; Beam Spread Angle 25 Degree; Luminous Efficacy 63.16 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 50 Watt";"Airflux Technology is an Enhanced Thermal Technology that Uses Convection and Conduction to Dissipate Heat, While Maintaining First-In-Class Performance; Philips LED Retrofit Lamps Address Key Issues of Heat Management and Overall Lifespan; Designed for Superb Color Consistency and Sharp Optics, LED Lamps are Ideal for Close-Range and General Accent Lighting; With No Harmful Ultraviolet Radiation and Virtually No Heat, LEDs Won't Fade Colors and Avoid Inventory Spoilage"; ; ;1.220 Pound;5.190 Inch;5.190 Inch;5.780 Inch;0.640 Cubic Foot;http://images.tradeservice.com/ProductImages/DIR100077/PHILTGE05857_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100137/PHILTGE04848_5_9.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE05857_1_2.pdf; ; ; ; ; ; ;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248764;Philips Lighting;430066;13PAR38/F25-2700-DIM-AF-RO-6/1;13 W, 120 V, 80 CRI, 900 Lumen, 45000 Hr, 2700 K, 25D, PAR38, E26, Warm White, Dimmable, LED Lamp;LED Lamp; ; ;046677430061;71540;Lighting;Lamps;LED Lamps & Modules;LED Parabolic Reflector PAR Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type;Dimmable, Parabolic Reflector;Voltage Rating;120 Volt;Wattage;13 Watt;Current Rating;0.126 Amp;Intensity;900 Lumen;Shape Designation;PAR38;Shape Description; ;Base Type;E26;Base Material; ;Filament Designation; ;Glass Color;Warm White;Glass Finish; ;Length;130 Millimeter;Diameter;120 Millimeter;Color Rendering Index;80;Color Temperature in Kelvin;2700;Life in hour;45000;Beam Spread Type;Flood;Burning Position; ;Beam Spread Angle;25 Degree;Application; ;Approval; ;"Luminous Efficacy 69.23 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 100 Watt";"LED Lamp; Item LED Lamp; Type Dimmable, Parabolic Reflector; Voltage Rating 120 Volt; Wattage 13 Watt; Current Rating 0.126 Amp; Intensity 900 Lumen; Shape Designation PAR38; Base Type E26; Glass Color Warm White; Length 130 Millimeter; Diameter 120 Millimeter; Color Rendering Index 80; Color Temperature in Kelvin 2700; Life in hour 45000; Beam Spread Type Flood; Beam Spread Angle 25 Degree; Luminous Efficacy 69.23 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 100 Watt";"Philips LED Retrofit Lamps Address Key Issues of Heat Management and Overall Lifespan; Designed for Superb Color Consistency and Sharp Optics, LED Lamps are Ideal for Close-Range and General Accent Lighting; With No Harmful Ultraviolet Radiation and Virtually No Heat, LEDs Won't Fade Colors and Avoid Inventory Spoilage"; ; ;1.220 Pound;5.190 Inch;5.190 Inch;5.780 Inch;0.640 Cubic Foot;http://images.tradeservice.com/ProductImages/DIR100077/PHILTGE05857_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE04848_9.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE05883_1_2.pdf; ; ; ; ; ; ;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248940;Philips Lighting;432211;19A21/2700-WHT-DIM-6/1;19 W, 120 V, 80 CRI, 1680 Lumen, 25000 Hr, 2700 K, A21, E26, Warm White, Dimmable, LED Lamp;LED Lamp; ; ;046677432218;71510;Lighting;Lamps;LED Lamps & Modules;LED A-Line A Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type;Dimmable;Voltage Rating;120 Volt;Wattage;19 Watt;Current Rating;0.195 Amp;Intensity;1680 Lumen;Shape Designation;A21;Shape Description; ;Base Type;E26;Base Material; ;Filament Designation; ;Glass Color;Warm White;Glass Finish; ;Length;125 Millimeter;Diameter;60 Millimeter;Color Rendering Index;80;Color Temperature in Kelvin;2700;Life in hour;25000;Beam Spread Type; ;Burning Position; ;Beam Spread Angle; ;Application; ;Approval; ;"Luminous Efficacy 88.42 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 100 Watt";"LED Lamp; Item LED Lamp; Type Dimmable; Voltage Rating 120 Volt; Wattage 19 Watt; Current Rating 0.195 Amp; Intensity 1680 Lumen; Shape Designation A21; Base Type E26; Glass Color Warm White; Length 125 Millimeter; Diameter 60 Millimeter; Color Rendering Index 80; Color Temperature in Kelvin 2700; Life in hour 25000; Luminous Efficacy 88.42 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 100 Watt";"Philips LED Retrofit Lamps Address Key Issues of Heat Management and Overall Lifespan; Designed for Superb Color Consistency and Sharp Optics, LED Lamps are Ideal for Close-Range and General Accent Lighting; With No Harmful Ultraviolet Radiation and Virtually No Heat, LEDs Won't Fade Colors and Avoid Inventory Spoilage"; ; ;3.810 Pound;5.830 Inch;8.620 Inch;0.870 Inch;0.870 Cubic Foot;http://images.tradeservice.com/ProductImages/DIR100077/PHILTGE06588_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE04848_6.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE06589_1_2.pdf; ; ; ; ; ; ;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248979;Philips Lighting;432401;10MRX16/F24-3000-DIM-HO;10 W, 12 V, 80 CRI, 650 Lumen, 30000 Hr, 3000 K, 24D, MR16, GU5.3, White, Dimmable, LED Lamp;LED Lamp; ; ;046677432409;71550;Lighting;Lamps;LED Lamps & Modules;LED Reflector GU, MR R Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type;Dimmable;Voltage Rating;12 Volt;Wattage;10 Watt;Current Rating;1.2 Amp;Intensity;650 Lumen;Shape Designation;MR16;Shape Description; ;Base Type;GU5.3;Base Material; ;Filament Designation; ;Glass Color;White;Glass Finish; ;Length;50.3 Millimeter;Diameter;54.5 Millimeter;Color Rendering Index;80;Color Temperature in Kelvin;3000;Life in hour;30000;Beam Spread Type;Medium;Burning Position; ;Beam Spread Angle;24 Degree;Application; ;Approval; ;"Mercury-Free; Luminous Efficacy 65 Lumen per Watt; Power Factor 0.8; Equivalent Wattage 50 Watt; Temperature Rating 90 Deg C";"LED Lamp; Item LED Lamp; Type Dimmable; Voltage Rating 12 Volt; Wattage 10 Watt; Current Rating 1.2 Amp; Intensity 650 Lumen; Shape Designation MR16; Base Type GU5.3; Glass Color White; Length 50.3 Millimeter; Diameter 54.5 Millimeter; Color Rendering Index 80; Color Temperature in Kelvin 3000; Life in hour 30000; Beam Spread Type Medium; Beam Spread Angle 24 Degree; Mercury-Free; Luminous Efficacy 65 Lumen per Watt; Power Factor 0.8; Equivalent Wattage 50 Watt; Temperature Rating 90 Deg C";"Emits Virtually No UV/IR Light in the Beam; Bright White Light with Uniform Beam Distribution; Smooth Dimming to 10 Percent of Full Light Levels for Dimmable Versions; Select Models Feature Dimming, a Warm Glow Effect; Will Not Fade Colors, Avoids Inventory Spoilage; Focus Light Where It's Needed Most; Create Contrast and Depth; Long Rated Average Life Reduced Maintenance Cost; Low Energy Use and Waste Better for the Environment; Excellent Heat Management within Luminaires Due to LED Technology; Mercury-Free"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100077/PHILTGE06590_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100137/PHILTGE07891_8_9.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE06591_1_2.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE06277_3.pdf; ; ; ; ; ;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248497;Philips Lighting;433276;10.5A19/SLIM/2700-DIM-120V;10.5 W, 120 V, 80 CRI, 800 Lumen, 25000 Hr, 2700 K, A19, E26, Warm White, Dimmable, LED Lamp;LED Lamp; ; ;046677433277;71510;Lighting;Lamps;LED Lamps & Modules;LED A-Line A Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type;Dimmable;Voltage Rating;120 Volt;Wattage;10.5 Watt;Current Rating;0.098 Amp;Intensity;800 Lumen;Shape Designation;A19;Shape Description; ;Base Type;E26;Base Material; ;Filament Designation; ;Glass Color;Warm White;Glass Finish; ;Length;111.6 Millimeter;Diameter;39 Millimeter;Color Rendering Index;80;Color Temperature in Kelvin;2700;Life in hour;25000;Beam Spread Type; ;Burning Position; ;Beam Spread Angle; ;Application;Accent Lighting, Hospitality, Office, Residential;Approval; ;"Mercury-Free; Luminous Efficacy 76 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 60 Watt";"LED Lamp; Item LED Lamp; Type Dimmable; Voltage Rating 120 Volt; Wattage 10.5 Watt; Current Rating 0.098 Amp; Intensity 800 Lumen; Shape Designation A19; Base Type E26; Glass Color Warm White; Length 111.6 Millimeter; Diameter 39 Millimeter; Color Rendering Index 80; Color Temperature in Kelvin 2700; Life in hour 25000; Application Accent Lighting, Hospitality, Office, Residential; Mercury-Free; Luminous Efficacy 76 Lumen per Watt; Power Factor 0.9; Equivalent Wattage 60 Watt";"Long Lasting, Energy Efficient Light; Easy to Experience; Innovative Design; Slim Shape Fits in Most Fixtures with a Medium Base; Rugged Design Ensures Durability and is Ideal for Households that Want to Provide a Sense of Security for their Family; Mercury-Free"; ; ;0.180 Pound;2.790 Inch;1.610 Inch;4.800 Inch; ;http://images.tradeservice.com/ProductImages/DIR100077/PHILTGE05909_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100137/PHILTGE07891_34_35.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE05909_1_2.pdf; ; ; ; ; ; ;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248537;Philips Lighting;433631;7MR16/F24-3000-DIM-AF-HO;7 W, 12 V, 80 CRI, 510 Lumen, 40000 Hr, 3000 K, 24D, MR16, GU5.3, White, Dimmable, LED Lamp;LED Lamp; ; ;046677433635;71550;Lighting;Lamps;LED Lamps & Modules;LED Reflector GU, MR R Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type;Dimmable;Voltage Rating;12 Volt;Wattage;7 Watt;Current Rating;0.715 Amp;Intensity;510 Lumen;Shape Designation;MR16;Shape Description; ;Base Type;GU5.3;Base Material; ;Filament Designation; ;Glass Color;White;Glass Finish; ;Length;50 Millimeter;Diameter;54 Millimeter;Color Rendering Index;80;Color Temperature in Kelvin;3000;Life in hour;40000;Beam Spread Type;Medium;Burning Position; ;Beam Spread Angle;24 Degree;Application;Accent Lighting, Hospitality, Office, Residential;Approval; ;"Mercury-Free; Luminous Efficacy 72.86 Lumen per Watt; Power Factor 0.8; Equivalent Wattage 40 Watt; Temperature Rating 110 Deg C";"LED Lamp; Item LED Lamp; Type Dimmable; Voltage Rating 12 Volt; Wattage 7 Watt; Current Rating 0.715 Amp; Intensity 510 Lumen; Shape Designation MR16; Base Type GU5.3; Glass Color White; Length 50 Millimeter; Diameter 54 Millimeter; Color Rendering Index 80; Color Temperature in Kelvin 3000; Life in hour 40000; Beam Spread Type Medium; Beam Spread Angle 24 Degree; Application Accent Lighting, Hospitality, Office, Residential; Mercury-Free; Luminous Efficacy 72.86 Lumen per Watt; Power Factor 0.8; Equivalent Wattage 40 Watt; Temperature Rating 110 Deg C";"Emits Virtually No UV/IR Light in the Beam; Bright White Light with Uniform Beam Distribution; Smooth Dimming to 10 Percent of Full Light Levels for Dimmable Versions; Select Models Feature Dimming, a Warm Glow Effect; Will Not Fade Colors, Avoids Inventory Spoilage; Focus Light Where It's Needed Most; Create Contrast and Depth; Long Rated Average Life Reduced Maintenance Cost; Low Energy Use and Waste Better for the Environment; Excellent Heat Management within Luminaires Due to LED Technology; Mercury-Free"; ; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100077/PHILTGE06597_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100137/PHILTGE07891_8_9.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE06606_1_2.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100108/PHILTGE06277_3.pdf; ; ; ; ; ;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330413;Rab Lighting Inc.;EX124-3/4; ;"3/4"", 300 W, Silver Gray Epoxy Powder Coated, Cast Aluminum Housing, Die-Cast Aluminum Guard, PS25 Lamp, 4-Hub, Explosionproof Incandescent Fixture";Explosionproof Incandescent Fixture; ; ;019813413013;72171;Lighting;Lighting ;Incandescent Lighting;Incandescent Hazardous Location & Vapor Tight Lighting;Incandescent Hazardous Location Lighting;39111900;E9247;Explosionproof Incandescent Fixture and Accessories;Explosionproof Incandescent Fixture;Lamp Type;PS25;Lamp Wattage;300 Watt;Number of Hubs;4;Number of Plugs; ;Hub Size;3/4 Inch;Housing Material;Cast Aluminum;Housing Finish;Silver Gray Epoxy Powder Coated;Globe Material;Heat/Impact Resistant Prismatic Glass;Globe Color;Clear;Guard Material;Die-Cast Aluminum;Guard Finish; ;Reflector Type;White Acrylic Finished Aluminum;Mounting;Ceiling;Enclosure; ;Approval;UL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Includes Guard;"Explosionproof Incandescent Fixture; Lamp Type PS25; Lamp Wattage 300 Watt; Number of Hubs 4; Hub Size 3/4 Inch; Housing Material Cast Aluminum; Housing Finish Silver Gray Epoxy Powder Coated; Globe Material Heat/Impact Resistant Prismatic Glass; Globe Color Clear; Guard Material Die-Cast Aluminum; Reflector Type White Acrylic Finished Aluminum; Mounting Ceiling; Approval UL; Includes Guard";"Fixture comes Complete with Built-In Junction Box; Easy Relamping with a Single Thumb Screw; Factory Sealed for Easy Installation; Easy Field Installation";12.000 Pound; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100142/RABINC_EX12434_Image1.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100115/RABINCE09866_156_157.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100115/RABINCE18092_1.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100003/RABINCINST00192.pdf; ; ; ;https://www.rabweb.com/product.php?product=EX124-3/4;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
